ROW_ID,ICD10_CODE_CN,ICD10_CODE,TITLE_CN,TITLE
22339,T23.300,T23.3,腕和手三度烧(烫)伤,Burn of third degree of wrist and hand
22340,T23.301,T23.3,手指Ⅲ度烧伤,Burn of third degree of wrist and hand
22341,T23.400,T23.4,腕和手腐蚀伤,Corrosion of unspecified degree of wrist and hand
22342,T23.500,T23.5,腕和手一度腐蚀伤,Corrosion of first degree of wrist and hand
22343,T23.600,T23.6,腕和手二度腐蚀伤,Corrosion of second degree of wrist and hand
22344,T23.700,T23.7,腕和手三度腐蚀伤,Corrosion of third degree of wrist and hand
22345,T24.000,T24.0,髋和下肢烧(烫)伤,"Burn of unspecified degree of hip and lower limb, except ankle and foot"
22346,T24.001,T24.0,下肢烧（烫）伤,"Burn of unspecified degree of hip and lower limb, except ankle and foot"
22347,T24.100,T24.1,髋和下肢一度烧(烫)伤,"Burn of first degree of hip and lower limb, except ankle and foot"
22348,T24.200,T24.2,髋和下肢二度烧(烫)伤,"Burn of second degree of hip and lower limb, except ankle and foot"
22349,T24.201,T24.2,下肢烫伤,"Burn of second degree of hip and lower limb, except ankle and foot"
22350,T24.300,T24.3,髋和下肢三度烧(烫)伤,"Burn of third degree of hip and lower limb, except ankle and foot"
22351,T24.400,T24.4,髋和下肢腐蚀伤,"Corrosion of unspecified degree of hip and lower limb, except ankle and foot"
22352,T24.500,T24.5,髋和下肢一度腐蚀伤,"Corrosion of first degree of hip and lower limb, except ankle and foot"
22353,T24.600,T24.6,髋和下肢二度腐蚀伤,"Corrosion of second degree of hip and lower limb, except ankle and foot"
22354,T24.700,T24.7,髋和下肢三度腐蚀伤,"Corrosion of third degree of hip and lower limb, except ankle and foot"
22355,T25.000,T25.0,踝和足烧(烫)伤,Burn of unspecified degree of ankle and foot
22356,T25.100,T25.1,踝和足一度烧(烫)伤,Burn of first degree of ankle and foot
22357,T25.200,T25.2,踝和足二度烧(烫)伤,Burn of second degree of ankle and foot
22358,T25.300,T25.3,踝和足三度烧(烫)伤,Burn of third degree of ankle and foot
22359,T25.400,T25.4,踝和足腐蚀伤,Corrosion of unspecified degree of ankle and foot
22360,T25.500,T25.5,踝和足一度腐蚀伤,Corrosion of first degree of ankle and foot
22361,T25.600,T25.6,踝和足二度腐蚀伤,Corrosion of second degree of ankle and foot
22362,T25.700,T25.7,踝和足三度腐蚀伤,Corrosion of third degree of ankle and foot
22363,T26.000,T26.0,眼睑和眼周区烧(烫)伤,Burn of eyelid and periocular area
22364,T26.001,T26.0,眼睑烧伤,Burn of eyelid and periocular area
22365,T26.002,T26.0,眼周区烧(烫)伤,Burn of eyelid and periocular area
22366,T26.100,T26.1,角膜和结合膜烧伤,Burn of cornea and conjunctival sac
22367,T26.101,T26.1,角膜烧伤,Burn of cornea and conjunctival sac
22368,T26.102,T26.1,结合膜囊烧伤,Burn of cornea and conjunctival sac
22369,T26.200,T26.2,眼烧伤伴导致眼球破裂和破坏,Burn with resulting rupture and destruction of eyeball
22370,T26.300,T26.3,眼和附器特指部位烧伤,Burn of other parts of eye and adnexa
22371,T26.301,T26.3,巩膜烧伤,Burn of other parts of eye and adnexa
22372,T26.400,T26.4,眼和附器烧伤,"Burn of eye and adnexa, part unspecified"
22373,T26.401,T26.4,眼球酸烧伤,"Burn of eye and adnexa, part unspecified"
22374,T26.500,T26.5,睑和眼周区腐蚀伤,Corrosion of eyelid and periocular area
22375,T26.600,T26.6,角膜伴结膜碱性烧伤,Corrosion of cornea and conjunctival sac
22376,T26.601,T26.6,角膜和结膜碱性烧伤,Corrosion of cornea and conjunctival sac
22377,T26.602,T26.6,角膜碱性烧伤,Corrosion of cornea and conjunctival sac
22378,T26.603,T26.6,角膜酸性烧伤,Corrosion of cornea and conjunctival sac
22379,T26.604,T26.6,结膜酸性烧伤,Corrosion of cornea and conjunctival sac
22380,T26.605,T26.6,结膜酸性烧伤,Corrosion of cornea and conjunctival sac
22381,T26.700,T26.7,眼腐蚀伤伴导致眼球破裂和破坏,Corrosion with resulting rupture and destruction of eyeball
22382,T26.800,T26.8,眼和附器特指部位腐蚀伤,Corrosion of other parts of eye and adnexa
22383,T26.900,T26.9,眼和附器腐蚀伤,"Corrosion of eye and adnexa, part unspecified"
22384,T26.901,T26.9,眼球碱烧伤,"Corrosion of eye and adnexa, part unspecified"
22385,T26.902,T26.9,眼球碱性烧伤,"Corrosion of eye and adnexa, part unspecified"
22386,T27.000,T27.0,喉和气管烧伤,Burn of larynx and trachea
22387,T27.100,T27.1,喉和气管及肺烧伤,Burn involving larynx and trachea with lung
22388,T27.200,T27.2,呼吸道特指部位烧伤,Burn of other parts of respiratory tract
22389,T27.300,T27.3,呼吸道烧伤,"Burn of respiratory tract, part unspecified"
22390,T27.301,T27.3,呼吸道烧伤,"Burn of respiratory tract, part unspecified"
22391,T27.400,T27.4,喉和气管腐蚀伤,Corrosion of larynx and trachea
22392,T27.401,T27.4,喉化学性烧伤,Corrosion of larynx and trachea
22393,T27.402,T27.4,气管腐蚀伤,Corrosion of larynx and trachea
22394,T27.500,T27.5,呼吸道特指部位腐蚀伤,Corrosion involving larynx and trachea with lung
22395,T27.700,T27.7,呼吸道腐蚀伤,"Corrosion of respiratory tract, part unspecified"
22396,T28.000,T28.0,口咽烧(烫)伤,Burn of mouth and pharynx
22397,T28.100,T28.1,食管烧(烫)伤,Burn of oesophagus
22398,T28.200,T28.2,消化道特指部位烧(烫)伤,Burn of other parts of alimentary tract
22399,T28.300,T28.3,泌尿生殖器官内部烧伤,Burn of internal genitourinary organs
22400,T28.400,T28.4,特指内部器官烧伤,Burn of other and unspecified internal organs
22401,T28.401,T28.4,内部器官烧伤,Burn of other and unspecified internal organs
22402,T28.500,T28.5,口和咽腐蚀伤,Corrosion of mouth and pharynx
22403,T28.501,T28.5,喉化学性烧伤,Corrosion of mouth and pharynx
22404,T28.502,T28.5,咽化学性烧伤,Corrosion of mouth and pharynx
22405,T28.600,T28.6,食管腐蚀伤,Corrosion of oesophagus
22406,T28.601,T28.6,食管化学性烧伤,Corrosion of oesophagus
22407,T28.700,T28.7,消化道特指部位腐蚀伤,Corrosion of other parts of alimentary tract
22408,T28.701,T28.7,消化道酸性烧伤,Corrosion of other parts of alimentary tract
22409,T28.800,T28.8,泌尿生殖器官内部腐蚀伤,Corrosion of internal genitourinary organs
22410,T28.900,T28.9,特指内部器官腐蚀伤,Corrosion of other and unspecified internal organs
22411,T28.901,T28.9,内部器官腐蚀伤,Corrosion of other and unspecified internal organs
22412,T29.000,T29.0,多处烧(烫)伤,"Burns of multiple regions, unspecified degree"
22413,T29.001,T29.0,多处烧伤,"Burns of multiple regions, unspecified degree"
22414,T29.100,T29.1,多处一度烧(烫)伤,"Burns of multiple regions, no more than first-degree burns mentioned"
22415,T29.200,T29.2,多处二度烧(烫)伤,"Burns of multiple regions, no more than second-degree burns mentioned"
22416,T29.300,T29.3,多处烧(烫)伤至少有一处三度烧(烫)伤,"Burns of multiple regions, at least one burn of third degree mentioned"
22417,T29.301,T29.3,头部,"Burns of multiple regions, at least one burn of third degree mentioned"
22418,T29.400,T29.4,多处腐蚀伤,"Corrosions of multiple regions, unspecified degree"
22419,T29.500,T29.5,多处一度腐蚀伤,"Corrosions of multiple regions, no more than first-degree corrosions mentioned"
22420,T29.600,T29.6,多处二度腐蚀伤,"Corrosions of multiple regions, no more than second-degree corrosions mentioned"
22421,T29.700,T29.7,多处腐蚀伤至少有一处三度腐蚀伤,"Corrosions of multiple regions, at least one corrosion of third degree mentioned"
22422,T30.000,T30.0,烧(烫)伤,"Burn of unspecified body region, unspecified degree"
22423,T30.100,T30.1,一度烧(烫)伤,"Burn of first degree, body region unspecified"
22424,T30.200,T30.2,二度烧(烫)伤,"Burn of second degree, body region unspecified"
22425,T30.300,T30.3,三度烧(烫)伤,"Burn of third degree, body region unspecified"
22426,T30.400,T30.4,腐蚀伤,"Corrosion of unspecified body region, unspecified degree"
22427,T30.500,T30.5,一度腐蚀伤,"Corrosion of first degree, body region unspecified"
22428,T30.600,T30.6,二度腐蚀伤,"Corrosion of second degree, body region unspecified"
22429,T30.700,T30.7,三度腐蚀伤,"Corrosion of third degree, body region unspecified"
22430,T31.000,T31.0,累及体表<10％烧(烫)伤,Burns involving less than 10% of body surface
22431,T31.100,T31.1,累及体表10～19％烧(烫)伤,Burns involving 10-19% of body surface
22432,T31.200,T31.2,累及体表20～29％烧(烫)伤,Burns involving 20-29% of body surface
22433,T31.300,T31.3,累及体表30～39％烧(烫)伤,Burns involving 30-39% of body surface
22434,T31.400,T31.4,累及体表40～49％烧(烫)伤,Burns involving 40-49% of body surface
22435,T31.500,T31.5,累及体表50～59％烧(烫)伤,Burns involving 50-59% of body surface
22436,T31.600,T31.6,累及体表60～69％烧(烫)伤,Burns involving 60-69% of body surface
22437,T31.700,T31.7,累及体表70～79％烧(烫)伤,Burns involving 70-79% of body surface
22438,T31.800,T31.8,累及体表80-89％烧(烫)伤,Burns involving 80-89% of body surface
22439,T31.900,T31.9,累及体表≧90％烧(烫)伤,Burns involving 90% or more of body surface
22440,T32.000,T32.0,累及体表10％以下腐蚀伤,Corrosions involving less than 10% of body surface
22441,T32.100,T32.1,累及体表10-19％腐蚀伤,Corrosions involving 10-19% of body surface
22442,T32.200,T32.2,累及体表20-29％腐蚀伤,Corrosions involving 20-29% of body surface
22443,T32.300,T32.3,累及体表30-39％腐蚀伤,Corrosions involving 30-39% of body surface
22444,T32.400,T32.4,累及体表40-49％腐蚀伤,Corrosions involving 40-49% of body surface
22445,T32.500,T32.5,累及体表50-59％腐蚀伤,Corrosions involving 50-59% of body surface
22446,T32.600,T32.6,累及体表60-69％腐蚀伤,Corrosions involving 60-69% of body surface
22447,T32.700,T32.7,累及体表70-79％腐蚀伤,Corrosions involving 70-79% of body surface
22448,T32.800,T32.8,累及体表80-89％腐蚀伤,Corrosions involving 80-89% of body surface
22449,T32.900,T32.9,累及体表≧90％腐蚀伤,Corrosions involving 90% or more of body surface
22450,T33.000,T33.0,头部浅表冻伤,Superficial frostbite of head
22451,T33.002,T33.0,鼻冻伤,Superficial frostbite of head
22452,T33.100,T33.1,颈部浅表冻伤,Superficial frostbite of neck
22453,T33.200,T33.2,胸部浅表冻伤,Superficial frostbite of thorax
22454,T33.300,T33.3,腹壁、下背和骨盆浅表冻伤,"Superficial frostbite of abdominal wall, lower back and pelvis"
22455,T33.400,T33.4,臂浅表冻伤,Superficial frostbite of arm
22456,T33.500,T33.5,腕和手浅表冻伤,Superficial frostbite of wrist and hand
22457,T33.600,T33.6,髋和大腿浅表冻伤,Superficial frostbite of hip and thigh
22458,T33.700,T33.7,膝和小腿浅表冻伤,Superficial frostbite of knee and lower leg
22459,T33.800,T33.8,踝和足浅表冻伤,Superficial frostbite of ankle and foot
22460,T33.900,T33.9,特指部位浅表冻伤,Superficial frostbite of other and unspecified sites
22461,T33.901,T33.9,浅表冻伤,Superficial frostbite of other and unspecified sites
22462,T34.000,T34.0,头部冻伤伴组织坏死,Frostbite with tissue necrosis of head
22463,T34.100,T34.1,颈部冻伤伴组织坏死,Frostbite with tissue necrosis of neck
22464,T34.200,T34.2,胸部冻伤伴组织坏死,Frostbite with tissue necrosis of thorax
22465,T34.300,T34.3,腹壁、下背和骨盆冻伤伴组织坏死,"Frostbite with tissue necrosis of abdominal wall, lower back and pelvis"
22466,T34.400,T34.4,臂冻伤伴组织坏死,Frostbite with tissue necrosis of arm
22467,T34.500,T34.5,腕和手冻伤伴组织坏死,Frostbite with tissue necrosis of wrist and hand
22468,T34.600,T34.6,髋和大腿冻伤伴组织坏死,Frostbite with tissue necrosis of hip and thigh
22469,T34.700,T34.7,膝和小腿冻伤伴组织坏死,Frostbite with tissue necrosis of knee and lower leg
22470,T34.800,T34.8,踝和足冻伤伴组织坏死,Frostbite with tissue necrosis of ankle and foot
22471,T34.900,T34.9,特指部位冻伤伴组织坏死,Frostbite with tissue necrosis of other and unspecified sites
22472,T35.000,T35.0,多发性浅表冻伤,Superficial frostbite involving multiple body regions
22473,T35.100,T35.1,多发性冻伤伴组织坏死,Frostbite with tissue necrosis involving multiple body regions
22474,T35.200,T35.2,头和颈部冻伤,Unspecified frostbite of head and neck
22475,T35.201,T35.2,面部冻伤,Unspecified frostbite of head and neck
22476,T35.300,T35.3,胸部、腹部、下背和骨盆冻伤,"Unspecified frostbite of thorax, abdomen, lower back and pelvis"
22477,T35.400,T35.4,上肢冻伤,Unspecified frostbite of upper limb
22478,T35.500,T35.5,下肢冻伤,Unspecified frostbite of lower limb
22479,T35.600,T35.6,多发性冻伤,Unspecified frostbite involving multiple body regions
22480,T35.700,T35.7,冻伤,Unspecified frostbite of unspecified site
22481,T35.701,T35.7,冻伤,Unspecified frostbite of unspecified site
22482,T36.000,T36.0,青霉素类中毒,Penicillins
22483,T36.100,T36.1,头孢菌素和特指β内酰胺类抗生素中毒,Cefalosporins and other beta-lactam antibiotics
22484,T36.101,T36.1,头孢类抗菌素中毒,Cefalosporins and other beta-lactam antibiotics
22485,T36.102,T36.1,先锋霉素中毒,Cefalosporins and other beta-lactam antibiotics
22486,T36.200,T36.2,氯霉素族中毒,Chloramphenicol group
22487,T36.300,T36.3,大环内酯类抗生菌素中毒,Macrolides
22488,T36.301,T36.3,红霉素药物反应,Macrolides
22489,T36.400,T36.4,四环素类中毒,Tetracyclines
22490,T36.500,T36.5,氨基糖甙类中毒,Aminoglycosides
22491,T36.501,T36.5,丁胺卡那中毒,Aminoglycosides
22492,T36.502,T36.5,庆大霉素中毒,Aminoglycosides
22493,T36.600,T36.6,利福霉素类中毒,Rifamycins
22494,T36.700,T36.7,全身性抗真菌性抗生素中毒,"Antifungal antibiotics, systemically used"
22495,T36.800,T36.8,特指全身性抗生素中毒,Other systemic antibiotics
22496,T36.900,T36.9,全身性抗生素中毒,"Systemic antibiotic, unspecified"
22497,T37.000,T37.0,磺胺类中毒,Sulfonamides
22498,T37.100,T37.1,抗分枝杆菌药中毒,Antimycobacterial drugs
22499,T37.200,T37.2,抗疟疾和对特指血液原虫有作用药中毒,Antimalarials and drugs acting on other blood protozoa
22500,T37.300,T37.3,特指抗原虫药中毒,Other antiprotozoal drugs
22501,T37.400,T37.4,驱蠕虫药中毒,Anthelminthics
22502,T37.500,T37.5,抗病毒药中毒,Antiviral drugs
22503,T37.800,T37.8,特指全身性抗感染药和抗寄生虫药中毒,Other specified systemic anti-infectives and antiparasitics
